Commit Sha;Date;Author;Referenced Ticket;Version;Committed Files
24f7899321;2018-04-13;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1301] Reworking logic to avoid conficts;47;4
44a5e1da7a;2018-04-13;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1299] Reworking REST service definition to allow more flexibility;47;11
21a35a9b5a;2018-04-13;AUTHOR=skylark17;MES=[SYNCOPE-1302] Fix to handle multiple attribute values;47;1
4da5dcccbf;2018-04-17;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1299] Console features implemented;47;49
8e7bf8a499;2018-04-18;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1299] Small cleanup;47;6
1a3a05e234;2018-04-20;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1300] ignoreCase checks implemented both during Pull and Propagation;47;31
b30e7b23bb;2018-04-23;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-938] Maximizing usage of Optional#ifPresent;47;20
a2dfa8f01e;2018-04-23;AUTHOR=lorenzo;MES=SYNCOPE-1303: fix content migration from 1.2 to 2.0.9-SNAPSHOT version - This closes #71;47;2
9e9002f4b2;2018-04-23;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1304] Correct referece to userOwner_id / groupOwner_id in ORDER BY statements;47;2
c0e2aedef5;2018-04-26;AUTHOR=dayash;MES=[SYNCOPE-1306] fixing date value without conversion pattern - This closes #73;47;2
761399c46b;2018-04-26;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1307] Forcing tree visit for Realms to ensure correct order;47;3
797fd1cbd8;2018-05-02;AUTHOR=dayash;MES=[SYNCOPE-1270] implementation for OpenID Connect for Admin Console and Enduser - This closes #74;47;47
dad0fa5780;2018-05-02;AUTHOR=skylark17;MES=[SYNCOPE-1295] New structured wizard to edit SCIM 2.0 configuration;47;19
c40ebf0f29;2018-05-07;AUTHOR=Francesco Chicchiriccò;MES=Forgot to add some docs about SYNCOPE-1143;47;0
7cdeb5fa8a;2018-05-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1308] Now working fine with latest PostgreSQL (needs dedicated views.xml);47;0
0a8b97ca38;2018-05-08;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1270] Upgrade CXF to get OIDC fix for Azure + other refinements;47;3
3f0c52c468;2018-05-09;AUTHOR=dayash;MES=[SYNCOPE-1270] OpenID Connect Logout implementation - This closes #75;47;24
3b385e5c9c;2018-05-11;AUTHOR=dayash;MES=[SYNCOPE-1018] self registration for OpenID Connect - This closes #76;47;15
6856b9db77;2018-05-15;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1311] Feature provided;47;22
3719652c1a;2018-05-23;AUTHOR=skylark17;MES=[SYNCOPE-1316] Added support for ServiceNow;47;0
ba2f7fbdcf;2018-05-24;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1314] fixed wrong status outcome on bulk action invoked from Reconciliation;47;2
21bb4dc3ca;2018-05-28;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1312] Now Source Sans Pro is embedded in local source, with proper LICENSE and NOTICE attributions - see https://github.com/adobe-fonts/source-sans-pro;47;2
e151567350;2018-05-28;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1315] Do not sort client-side if sort is done server-side;47;10
057d13fb69;2018-05-28;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1309] Clean up JWT after submitting self update;47;15
252eb543ea;2018-05-29;AUTHOR=skylark17;MES=[SYNCOPE-1283] Added PullActions to handle the id provided by Azure in response, also during Pull Tasks;47;1
6d38f3c501;2018-05-29;AUTHOR=skylark17;MES=[SYNCOPE-1315] Fix symbol not found;47;1
0b2a40164c;2018-05-29;AUTHOR=skylark17;MES=[SYNCOPE-1310] Added PullActions to handle the id provided by SCIM in response, also during Pull Tasks;47;1
b4cb1cdc85;2018-05-29;AUTHOR=skylark17;MES=[SYNCOPE-1316] Added PullActions to handle the id provided by ServiceNow in response, also during Pull Tasks;47;2
d9c58a8313;2018-05-29;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1318] Now using more flexible ThreadPoolTaskExecutor;47;4
65d63c3b4a;2018-05-29;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1318] Fix build on master;47;1
3ee0535c52;2018-05-29;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1318] One more fix...;47;1
37bea639c8;2018-05-29;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1319] Role assignment from template was missing;47;1
026df269ee;2018-05-31;AUTHOR=skylark17;MES=[SYNCOPE-1311] Removed useless PullActions and added small fix;47;8
17830e5aa0;2018-06-01;AUTHOR=fmartelli;MES=[SYNCOPE-1320] provides check for existence of default result and, in case, this one will be the provisioning report to be updated;47;1
d5cfe764bf;2018-06-08;AUTHOR=skylark17;MES=[SYNCOPE-1297] Fix unexpected scroll-to-top after clicking 'select all' + other checkbox buttons;47;0
ff597a7d53;2018-06-09;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1270] Bringing back to JUnit 5 (as it should have been);47;1
f57cb31053;2018-06-10;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1270] Adjusting test code;47;6
26e2b9dd3c;2018-06-11;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1318] The actual fix: in case of uncontrolled error, do proper logout;47;2
8db75d21c2;2018-06-11;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1322] Implementation provided;47;10
d51e1ccc1e;2018-06-12;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1270] Missing OIDCClient extension in Core deb;47;0
7033b8a986;2018-06-12;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1256] Docker images ready;47;0
0167d66859;2018-06-12;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1256] Docker compose examples;47;0
1f69db6787;2018-06-13;AUTHOR=Francesco Chicchiriccò;MES=Upgrading Jackson - test link to SYNCOPE-1270;47;0
3e48002cb0;2018-06-13;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1323] Upgraded to Wicket 8;47;68
ebc1e056e3;2018-06-13;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1324] Implementation provided;47;4
595a8d154a;2018-06-15;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-470] Implementation and documentation provided;47;96
409082c4b5;2018-06-16;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1256] Avoid errors after chmod;47;0
07908ed8e9;2018-06-18;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1324] Ensure digit presence in random pwd;47;1
b0fe323b40;2018-06-18;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-470] Missing push policy setting for Resources;47;1
f888913d14;2018-06-20;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1321] Re-add + in case it was escaped from timezone;47;2
6a9d557545;2018-06-22;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-1326] Fix Wizard behavior;47;3
d7d06bc088;2018-06-22;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-681] Core, Console and Enduser;47;73
909af68081;2018-06-25;AUTHOR=lorenzo;MES=SYNCOPE-1303: fix content migration from 1.2 to 2.0.9-SNAPSHOT - This closes #78;47;1
8e6ed9601b;2018-06-25;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1256] Site review + getting started;47;2
5ddca9dfb2;2018-06-25;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-681] Fix console tests;47;3
3cfc0ce345;2018-06-26;AUTHOR=noorulrazvi-alef;MES=[SYNCOPE-1328] Exposed JWT signature algorithm in security.properties. This will be helpful to choose/configure algorithm easily - This closes #79;47;0
c6f998b2af;2018-06-29;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1327] Build works fine with Java 10 and Java 8;48;16
c09def901e;2018-07-02;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1330] Any MD5 reference removed from downloads page; MD5 generation removed from release process; signature and hash verification adjusted (using CXF as template);48;0
9d36c7f843;2018-07-02;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1329] Flexible configuration allowing both HMAC and RS_SHA for JWS;48;9
027b6bdfed;2018-07-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1024] New 'upgrade' module ready with tests, old 'migration' removed;48;10
0767a71ddd;2018-07-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1204] Removing last traces of syncope-core-migration;48;1
9455410cc7;2018-07-06;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1270] Better error reporting when OIDC Provider's Discovery Document cannot be found;49;1
1e8a5f59ef;2018-07-06;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1270] Stronger check;49;1
241fee756f;2018-07-06;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1331] Table shortened to ExternalResourcePropaAction;49;3
bdd3198f7c;2018-07-06;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1270] Fix bean property name;49;0
6664835ad4;2018-07-09;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1322] Setting Travis CI and AppeVeyor to JDK 10;49;0
3a0afb47b4;2018-07-10;AUTHOR=fmartelli;MES=[SYNCOPE-1333] fix into VirAttr step in order to retrieve virtual attributes from memberships;49;1
2d233d197c;2018-07-10;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1333] fix build;49;1
2c3754b2c1;2018-07-10;AUTHOR=fmartelli;MES=[SYNCOPE-1333] same fix on Derived and Plain + code improving;49;3
75c84ce15e;2018-07-10;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1334] Just remove the unused (and outdated) junit dependency;49;0
e03d47ef56;2018-07-11;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1335] Missing statements added;49;1
c3ce309a14;2018-07-12;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1336] Pagination and sorting controls added;49;19
fa3b769df8;2018-07-12;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1287] Pagination for Remediations too;49;16
d6d8da66b3;2018-07-13;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1337] Do not check password history by simple String comparison, use Encryptor#verify as authentication does;49;6
6fc42652b2;2018-07-16;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1338] Do not apply conversion pattern twice during Pull;49;3
e6cd20ed36;2018-07-20;AUTHOR=fmartelli;MES=[SYNCOPE-1340] just a 'not' was missing;49;1
d478c0a5fd;2018-07-21;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1341] Adding DOMAIN variable for the Enduser image;49;0
ae5a7ff207;2018-07-23;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1342] Missing onblur / onchage on domain and locale dropdown;49;1
65fe533644;2018-07-24;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1344] dura fix sed fix;49;0
0bb9d9d564;2018-07-25;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1343] added support to update plain attributes with empty and/or null values while pulling from resource;49;3
0895017a24;2018-07-26;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1343] Reflow;49;1
ae05884623;2018-07-27;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1346] Ensure PropagationTask is not already in the JPA context before creating new one;49;2
cf95a35fab;2018-07-31;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1335] Generating more meaningful ids for implementations;49;1
d2ff6e4a44;2018-07-31;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1347] Solved by adding missing dependencies - the actual fix would be making IzPack resolving transitive dependencies;49;0
d9250efade;2018-08-02;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1348] Batch is in, now need to kick Bulk out;49;73
0dcef9eb4d;2018-08-08;AUTHOR=skylark17;MES=[SYNCOPE-1339] Spinner loader in Enduser now covers the whole page while it's active;49;0
34a2fdbbdd;2018-08-09;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1348] The old bulk operations are gone; time for some docs;49;124
4ea63a376e;2018-08-09;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1350] Smarter getValueAsString;49;3
8b8e9336ba;2018-08-09;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1350] Docs;49;0
05f70d9d1f;2018-08-10;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-1352] Group wizard doesn't update the plain attributes;49;2
271a2e77c4;2018-08-11;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1353] Link fixed, visible at next release;49;0
fa27b90c5d;2018-08-13;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1354] Taking always enable into account when creating Propagation Tasks upon Push;49;6
c0c32cd6d9;2018-08-13;AUTHOR=Pieter Frenssen;MES=[SYNCOPE-1355] Document how to access services when using Docker Compose - This closes #80;49;0
9126b7d0a1;2018-08-14;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1348] Async test improvement;49;1
669864f4e3;2018-08-14;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1348] Remove duplicated 'any more';49;0
3424a1b5fd;2018-08-14;AUTHOR=rohan julka;MES=[SYNCOPE-1220] Support Groovy implementation in the Netbeans plugin, This closes #82;49;4
ea6054a892;2018-08-16;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1357] Wiser equals() and hashCode();49;3
842a0fb9d8;2018-08-16;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1356] Enhancing LDAPMembershipPullActions / SetUMembershipsJob with capabilites from 1_2_X;49;4
ae8fef040c;2018-08-16;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1358] BooleanUtils to the resce;49;1
5639ca66d0;2018-08-24;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1220] Minimal docs added, screenshots missing from getting started;51;0
b8d0ff704e;2018-08-27;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1220] updated documentation about netbeans plugin;51;1
f9937e77b7;2018-08-28;AUTHOR=skylark17;MES=[SYNCOPE-1019] Added dynamic templating feature to Enduser app;51;18
f3974f8955;2018-09-02;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1220] Adjusting doc text;51;0
4fec32be07;2018-09-03;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1360] Reworking DynRealms-based delegated administration from Admin Console;51;9
d5e73caeeb;2018-09-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1362] Troublesome Optional;51;1
4546c3a54d;2018-09-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1220] Why hosting duplicates?;51;0
63371f7b9f;2018-09-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1363] Avoid re-reading deleted users, groups or any objects;51;1
8ebd80aab9;2018-09-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1234] Fixing column name;51;1
1068667e90;2018-09-05;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-1365] Fix approval process;51;1
d5ac346976;2018-09-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1366] Picking the actual user at the right time;51;14
12330a37dc;2018-09-05;AUTHOR=fmartelli;MES=[SYNCOPE-1361] provides a fix into LoggerLoader;51;1
ea95615fde;2018-09-12;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1019] Missing file in archetype;51;0
65cc0891cd;2018-09-12;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1370] password reset now stops on not matching captcha;51;1
b8d40101e6;2018-09-13;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1371] Fixing LOGIC_ACTIONS and PUSH_ACTIONS;51;1
3e0c00355b;2018-09-17;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1372] Restoring check before insertion into password history;51;1
23daf200a6;2018-09-20;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1374] Ensuring Spring can correctly inject the actual Domain;51;6
382f3f4b9f;2018-09-20;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1373] cron expression is preserved while updating a scheduled task;51;1
7c94b93a67;2018-09-20;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1374] Removing unnecessary @Transactional;51;1
3cabe08aab;2018-09-25;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1369] Flowable support refactored as extension + code review (now with variable cleanup);51;167
46a8a2fd43;2018-09-25;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1369] Minor fixes to the docs;51;0
7811bdb2d3;2018-09-26;AUTHOR=fmartelli;MES=[SYNCOPE-1375] provides membership creation just in case external attribute mappend on membership attribut is really provided;51;1
da91868697;2018-10-01;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1377] Added JAX-RS ContainerRequestFilter to check X-Syncope-Domain provided value;51;4
fba9bce622;2018-10-01;AUTHOR=skylark17;MES=[SYNCOPE-1367] Added some accessibility features to Enduser;51;0
fee1317dc3;2018-10-02;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1369] User requests forms now support dropdowns - via Flowable customization;51;54
59a36b775a;2018-10-04;AUTHOR=skylark17;MES=[SYNCOPE-1367] Added documentation about Enduser accessibility;51;0
9dd0b6603a;2018-10-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1369] Improving FlowableTaskService as JavaDelegate;51;13
887349382d;2018-10-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1376] Use absolute path but no protocol, host or port;51;1
1302734d34;2018-10-08;AUTHOR=fmartelli;MES=[SYNCOPE-1379] provide the possibility to configure check connection timeouts (console side) + properties to customize resource connection checks thread pool;51;3
9d78874fb7;2018-10-09;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1369] Some refinements + admin console suport;51;17
2c48533389;2018-10-10;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1380] Raise IgnoreProvisionException, more appropriate;51;4
543996c76d;2018-10-10;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1369] Fix on console extension;51;1
794416c947;2018-10-10;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1369] Docs;51;0
7de2d08eb3;2018-10-11;AUTHOR=fmartelli;MES=[SYNCOPE-1383] fixes the class cast exception by using a real SearchResultHandler;51;1
3c3c00877e;2018-10-11;AUTHOR=fmartelli;MES=[SYNCOPE-1382] improves string check conditions;51;1
7cd3597312;2018-10-11;AUTHOR=skylark17;MES=[SYNCOPE-1379] Added documentation about new check connection timeout parameters;51;0
4492950f38;2018-10-11;AUTHOR=fmartelli;MES=[SYNCOPE-1383] missing some fixes for class cast exception;51;1
41816c8502;2018-10-11;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1369] Special support to upgrade to Flowable in 2.1.2 added;51;2
4f79720631;2018-10-12;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1383] Completely removing ResultsHandler - and fixing unused imports;51;4
0162f98eba;2018-10-12;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1369] Missing support to drop the workflowId column from SyncopeGroup and AnyObject;51;1
fd24dd8b49;2018-10-15;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1384] Add RequestedAuthnContextProvider;51;15
b570430ca1;2018-10-15;AUTHOR=fmartelli;MES=[SYNCOPE-1385] makes PriorityPropagationTaskExecutor timeout closer to the maximum connector connection request timeout;51;1
e851b2818d;2018-10-23;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1387] Clearing up calls between link() and update();51;1
6d285b2010;2018-10-24;AUTHOR=fmartelli;MES=[SYNCOPE-1389] provides the fix;51;1
01e32d2d0a;2018-10-30;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1388] Now only POST /user/self/mustChangePassword is allowed when mustChangePassword flag is set on user;51;11
2a5ebc988d;2018-11-02;AUTHOR=Alexander Tsvetkov;MES=SYNCOPE-1390: Pull Realms: pull task with Unmatching Rules: PROVISION shouldn't create propagation task (#86);51;1
9220720396;2018-11-05;AUTHOR=Alexander Tsvetkov;MES=SYNCOPE-1393 jexl function fullPath2Dn(final String fullPath, final String attr, final String prefix) should return empty string for ROOT realm (#88);53;1
8bbfe71a3e;2018-11-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1392] Initial removal of ReflectionUtils, and most of ReflectionToStringBuilder, EqualsBuilder and HashCodeBuilder from Core;53;62
a6e9cd8fef;2018-11-06;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1392] Removing BeanUtils#copyProperties;53;31
1fd1ffdfc1;2018-11-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1392] Removal of ReflectionToStringBuilder and reflection-based EqualsBuilder and HashCodeBuilder from Common Lib and Console;53;147
1f54d793fd;2018-11-08;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1395] Preliminary changes;53;45
c04c374b5b;2018-11-09;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1395] persistence-jpa-pgjsonb module, passing all persistence-jpa's unit tests;53;35
ca771ac2df;2018-11-09;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1395] Fix version on Master;53;0
b12295fb77;2018-11-10;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1395] small refactor for orderBy init;53;2
65756405fe;2018-11-12;AUTHOR=skylark17;MES=[SYNCOPE-1391] Fix for 'Must change password' and 'Confirm password reset' pages;53;0
c92c34a9e4;2018-11-13;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1396] Configuration option for TLSClientParameters;53;2
36ccd3b56d;2018-11-13;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1396] Fix build;53;1
d9147367aa;2018-11-15;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1395] integration tests working;53;43
a3aae8591c;2018-11-16;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1392] Small reflection avoidance;53;2
7520d15c8a;2018-11-16;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1395] Adding docs;53;0
d29aa7e8dd;2018-11-16;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1395] POM fix;53;0
55f32e0080;2018-11-19;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1395] More small fixes;53;2
85fe179ec5;2018-11-20;AUTHOR=skylark17;MES=[SYNCOPE-1399] Added fix for Elasticsearch v6.x;53;6
ec29492541;2018-11-20;AUTHOR=skylark17;MES=[SYNCOPE-1399] Small fix on documentation;53;0
b7f9a4b864;2018-11-22;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1397] Now plain attributes are shown in approval, removed unwanted changed flags on empty attributes;53;1
2aada690f7;2018-11-23;AUTHOR=skylark17;MES=[SYNCOPE-1368] Added some accessibility features to Console;53;2
b0b658b81c;2018-11-24;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1395] Renaming in preparation of supporting other DBMSes;53;37
cb6ca74b20;2018-11-28;AUTHOR=skylark17;MES=[SYNCOPE-1404] Fix dialog not closing in Netbeans ide plugin when creating a new element;53;4
f000afa7e1;2018-11-30;AUTHOR=skylark17;MES=[SYNCOPE-1394] Added unclaim capability for user requests;53;11
34de818e2d;2018-12-03;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1406] Flowable local directory was changed by SYNCOPE-1369;53;0
569b1b322f;2018-12-03;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1405] Managing views.xml depending on the actual DBMS;53;0
9a1ba6dcc4;2018-12-03;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1400] Adding support for MySQL 8 via OpenJPA 3.0.1 + [SYNCOPE-1401] Adding support for MySQL with JSON type;53;11
e4a6d35037;2018-12-04;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1407] Passing conversion pattern to AjaxDatePicker (but not AjaxDateTimePicker);53;4
ddd30f0128;2018-12-05;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1381] User requests and user request forms management in enduser UI;53;11
5308afcda5;2018-12-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1407] Fix test;53;1
ae0ee6c469;2018-12-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1408] Ensure all original, unmodified attributes are considered, during patch generation for update;53;4
fb7dc55322;2018-12-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1409] Avoid double read either before and afterwards;53;28
8340ea4171;2018-12-10;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1410] Renaming [User,Group,AnyObject]Patch -> [\1]UR;53;152
c1879cc202;2018-12-10;AUTHOR=fmartelli;MES=[SYNCOPE-1411] force cascade;53;2
4c9fba5955;2018-12-10;AUTHOR=fmartelli;MES=[SYNCOPE-1412] changes in order to avoid null_attr views;53;1
1f4686455d;2018-12-10;AUTHOR=fmartelli;MES=[SYNCOPE-1412] removes debug statement;53;1
0377b6b1c3;2018-12-10;AUTHOR=fmartelli;MES=[SYNCOPE-1411] fixes merge from 2_0_X;53;2
90d1d93173;2018-12-11;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1410] Now using [User,Group,AnyObject]CR instead of [\1]TO for create;53;135
56d67c5050;2018-12-11;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1410] More robust Builders;53;63
4e128aa366;2018-12-12;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1410] Avoid ClassCastException;53;1
c789b1f90f;2018-12-14;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1410] common and core split as idrepo / idm;53;352
6583c746d7;2018-12-14;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1417] Raise exception when more than one plain attribute is requested for ordering;53;3
427db760a3;2018-12-14;AUTHOR=fmartelli;MES=[SYNCOPE-1416] removes null attr views;53;3
52e62d892e;2018-12-14;AUTHOR=fmartelli;MES=[SYNCOPE-1416] merge on jsonb implementation;53;5
7055fe9983;2018-12-14;AUTHOR=fmartelli;MES=[SYNCOPE-1416] fix for merge;53;1
8234b4affa;2018-12-14;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1410] core actually split as idrepo / idm;53;100
085f2c2e69;2018-12-15;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1416] Small refactoring, following @fmartelli's approach;53;2
052e71315d;2018-12-18;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1410] client lib and console split as idrepo / idm;53;497
84ef23f404;2018-12-18;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1410] Fix redundant import;53;1
a66bdb9f5f;2018-12-18;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1413] CLI removed;53;192
9821d0a85d;2018-12-18;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1414] Installer removed;53;33
1c3bf08a12;2018-12-18;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1413] CLI removed from architecture picture;53;0
23d0ef0826;2018-12-19;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1413] Missing license header;53;0
980c127c75;2018-12-19;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1418] Added harmless spring lazy loading on some shared DAO beans;53;4
b8114cf1cf;2018-12-20;AUTHOR=fmartelli;MES=[SYNCOPE-1419] provides the correct behavior in case of multivalue fields for json implementation as well;53;2
f4adfd2fc6;2018-12-20;AUTHOR=fmartelli;MES=[SYNCOPE-1419] provides the correct behavior in case of multivalue fields;53;2
