Version;ClassName;Size;LOC_touched;NR;NFix;NAuth;LOC_added;MAX_LOC_added;AVG_LOC_added;Churn;MAX_Churn;AVG_Churn;ChgSetSize;MAX_ChgSet;AVG_ChgSet;Age;WeightedAge;Buggy
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsBenchmark.java;179;204;1;1;1;204;204;204.0;204;204;204.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckListenerTest.java;88;127;1;1;1;127;127;127.0;127;127;127.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckTest.java;104;148;1;1;1;148;148;148.0;148;148;148.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsConnectionStartStopTest.java;132;169;1;1;1;169;169;169.0;169;169;169.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsConsumerResetActiveListenerTest.java;131;157;1;1;1;157;157;157.0;157;157;157.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsCreateConsumerInOnMessageTest.java;64;96;1;1;1;96;96;96.0;96;96;96.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSelectorTest.java;10;26;1;1;1;26;26;26.0;26;26;26.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSendReceiveTest.java;61;87;1;1;1;87;87;87.0;87;87;87.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicTransactionTest.java;19;38;1;1;1;38;38;38.0;38;38;38.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsMultipleClientsTestSupport.java;250;281;1;1;1;281;281;281.0;281;281;281.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsRedeliveredTest.java;244;380;1;1;1;380;380;380.0;380;380;380.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsRollbackRedeliveryTest.java;313;339;1;1;1;339;339;339.0;339;339;339.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveTestSupport.java;168;234;1;1;1;234;234;234.0;234;234;234.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveWithMessageExpirationTest.java;195;239;1;1;1;239;239;239.0;239;239;239.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendWithAsyncCallbackTest.java;83;107;1;1;1;107;107;107.0;107;107;107.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTestSupport.java;150;174;1;1;1;174;174;174.0;174;174;174.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicCompositeSendReceiveTest.java;48;101;1;1;1;101;101;101.0;101;101;101.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicRedeliverTest.java;132;176;1;1;1;176;176;176.0;176;176;176.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSelectorTest.java;193;212;1;1;1;212;212;212.0;212;212;212.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveSubscriberTest.java;17;33;1;1;1;33;33;33.0;33;33;33.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveTest.java;69;95;1;1;1;95;95;95.0;95;95;95.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsTest.java;97;116;1;1;1;116;116;116.0;116;116;116.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsWithJMXTest.java;12;28;1;1;1;28;28;28.0;28;28;28.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendSameMessageTest.java;30;46;1;1;1;46;46;46.0;46;46;46.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicTransactionTest.java;17;36;1;1;1;36;36;36.0;36;36;36.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTransactionTestSupport.java;535;692;1;1;1;692;692;692.0;692;692;692.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/LoadTestBurnIn.java;139;164;1;1;1;164;164;164.0;164;164;164.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/MessageListenerRedeliveryTest.java;173;193;1;1;1;193;193;193.0;193;193;193.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/RedeliveryPolicyTest.java;113;145;1;1;1;145;145;145.0;145;145;145.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/TestSupport.java;118;151;1;1;1;151;151;151.0;151;151;151.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/TimeStampTest.java;61;91;1;1;1;91;91;91.0;91;91;91.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleConsumer.java;83;129;1;1;1;129;129;129.0;129;129;129.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleProducer.java;88;138;1;1;1;138;138;138.0;138;138;138.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadClient.java;204;222;1;1;1;222;222;222.0;222;222;222.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadController.java;82;98;1;1;1;98;98;98.0;98;98;98.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadTest.java;105;127;1;1;1;127;127;127.0;127;127;127.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/perf/ConnectionChurnTest.java;60;79;2;2;2;78;77;39.0;77;77;38.5;184;146;92.0;0;0.0;Yes
4;hedwig-client-jms/src/test/java/org/apache/activemq/perf/InactiveDurableTopicTest.java;142;171;1;1;1;171;171;171.0;171;171;171.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/perf/NetworkedSyncTest.java;171;212;1;1;1;212;212;212.0;212;212;212.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/perf/NumberOfDestinationsTest.java;67;88;1;1;1;88;88;88.0;88;88;88.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfConsumer.java;114;139;1;1;1;139;139;139.0;139;139;139.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfProducer.java;109;125;1;1;1;125;125;125.0;125;125;125.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfRate.java;47;78;1;1;1;78;78;78.0;78;78;78.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleDurableTopicNetworkTest.java;33;50;1;1;1;50;50;50.0;50;50;50.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleDurableTopicTest.java;45;63;1;1;1;63;63;63.0;63;63;63.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleNetworkTest.java;62;79;1;1;1;79;79;79.0;79;79;79.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleNonPersistentTopicTest.java;20;37;1;1;1;37;37;37.0;37;37;37.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleTopicTest.java;152;181;1;1;1;181;181;181.0;181;181;181.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumer.java;31;47;1;1;1;47;47;47.0;47;47;47.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumerTopicTest.java;39;56;1;1;1;56;56;56.0;56;56;56.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowDurableConsumerTopicTest.java;21;38;1;1;1;38;38;38.0;38;38;38.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsResourceProvider.java;122;237;1;1;1;237;237;237.0;237;237;237.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsSendReceiveTestSupport.java;214;273;1;1;1;273;273;273.0;273;273;273.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveTest.java;80;116;1;1;1;116;116;116.0;116;116;116.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsAndByteSelectorTest.java;19;35;1;1;1;35;35;35.0;35;35;35.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsTest.java;88;129;1;1;1;129;129;129.0;129;129;129.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/test/TestSupport.java;148;261;1;1;1;261;261;261.0;261;261;261.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/test/rollback/DelegatingTransactionalMessageListener.java;55;71;1;1;1;71;71;71.0;71;71;71.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSentMessageTest.java;41;62;1;1;1;62;62;62.0;62;62;62.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSessionDeliveryModeTest.java;36;72;1;1;1;72;72;72.0;72;72;72.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/CompositeConsumeTest.java;50;73;1;1;1;73;73;73.0;73;73;73.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/CompositePublishTest.java;120;145;2;2;2;145;143;72.5;145;145;72.5;184;146;92.0;0;0.0;Yes
4;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ConcurrentProducerDurableConsumerTest.java;361;413;1;1;1;413;413;413.0;413;413;413.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DiscriminatingConsumerLoadTest.java;243;322;1;1;1;322;322;322.0;322;322;322.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DispatchMultipleConsumersTest.java;187;214;1;1;1;214;214;214.0;214;214;214.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableConsumerCloseAndReconnectTest.java;173;192;1;1;1;192;192;192.0;192;192;192.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubProcessTest.java;569;628;1;1;1;628;628;628.0;628;628;628.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubSelectorDelayTest.java;229;256;1;1;1;256;256;256.0;256;256;256.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubscriptionHangTestCase.java;102;119;1;1;1;119;119;119.0;119;119;119.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/MyObject.java;57;73;1;1;1;73;73;73.0;73;73;73.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/NonBlockingConsumerRedeliveryTest.java;315;340;1;1;1;340;340;340.0;340;340;340.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ObjectMessageNotSerializableTest.java;225;241;1;1;1;241;241;241.0;241;241;241.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ProducerConsumerTestSupport.java;34;54;1;1;1;54;54;54.0;54;54;54.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/PublishOnDurableTopicConsumedMessageTest.java;11;27;1;1;1;27;27;27.0;27;27;27.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/PublishOnTopicConsumedMessageTest.java;48;66;1;1;1;66;66;66.0;66;66;66.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/SubscribeClosePublishThenConsumeTest.java;82;107;1;1;1;107;107;107.0;107;107;107.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TestSupport.java;119;157;1;1;1;157;157;157.0;157;157;157.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TopicRedeliverTest.java;251;300;1;1;1;300;300;300.0;300;300;300.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TransactionRollbackOrderTest.java;142;161;1;1;1;161;161;161.0;161;161;161.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TransactionTest.java;104;120;1;1;1;120;120;120.0;120;120;120.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/util/ConsumerThread.java;70;86;1;1;1;86;86;86.0;86;86;86.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/util/DefaultTestAppender.java;66;82;1;1;1;82;82;82.0;82;82;82.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/util/IdGenerator.java;10;29;1;1;1;29;29;29.0;29;29;29.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/util/MessageIdList.java;195;267;1;1;1;267;267;267.0;267;267;267.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/util/ProducerThread.java;71;87;1;1;1;87;87;87.0;87;87;87.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/util/SimplePojo.java;61;77;1;1;1;77;77;77.0;77;77;77.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/activemq/util/Wait.java;24;40;1;1;1;40;40;40.0;40;40;40.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/hedwig/JmsTestBase.java;65;95;1;1;1;95;95;95.0;95;95;95.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/hedwig/jms/BasicJMSTest.java;278;337;1;1;1;337;337;337.0;337;337;337.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/BasicSelectorGrammarTest.java;337;376;1;1;1;376;376;376.0;376;376;376.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/activemq/SelectorParserTest.java;27;46;1;1;1;46;46;46.0;46;46;46.0;146;146;146.0;0;0.0;No
4;hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/activemq/SelectorTest.java;362;399;1;1;1;399;399;399.0;399;399;399.0;146;146;146.0;0;0.0;No
4;hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java;326;46;3;3;2;45;33;15.0;44;44;14.66;50;38;16.66;68;1.4782608695652173;Yes
4;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java;741;351;3;3;1;211;199;70.33;71;71;23.66;12;11;4.0;68;0.19373219373219372;Yes
4;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java;253;6;1;1;1;4;4;4.0;2;2;2.0;40;40;40.0;41;6.833333333333333;Yes
4;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java;434;8;1;1;1;5;5;5.0;2;2;2.0;40;40;40.0;41;5.125;Yes
4;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java;103;9;1;1;1;5;5;5.0;1;1;1.0;40;40;40.0;68;7.555555555555555;Yes
4;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java;325;3;1;1;1;2;2;2.0;1;1;1.0;40;40;40.0;68;22.666666666666668;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;1017;12;2;2;2;9;8;4.5;6;6;3.0;40;40;20.0;68;5.666666666666667;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java;137;5;1;1;1;4;4;4.0;3;3;3.0;40;40;40.0;68;13.6;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java;227;14;1;1;1;8;8;8.0;2;2;2.0;40;40;40.0;41;2.9285714285714284;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;411;8;1;1;1;5;5;5.0;2;2;2.0;40;40;40.0;68;8.5;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;302;10;2;2;2;9;6;4.5;8;8;4.0;42;40;21.0;68;6.8;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java;358;4;1;1;1;3;3;3.0;2;2;2.0;40;40;40.0;41;10.25;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;130;4;1;1;1;3;3;3.0;2;2;2.0;40;40;40.0;41;10.25;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;780;35;3;3;2;15;11;5.0;-5;0;-1.67;43;40;14.33;41;1.1714285714285715;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;436;20;2;2;1;17;12;8.5;14;14;7.0;42;40;21.0;68;3.4;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;680;9;1;1;1;5;5;5.0;1;1;1.0;40;40;40.0;68;7.555555555555555;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;390;48;2;2;2;38;33;19.0;28;28;14.0;43;40;21.5;68;1.4166666666666667;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java;69;4;1;1;1;3;3;3.0;2;2;2.0;40;40;40.0;68;17.0;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;119;7;2;2;2;4;3;2.0;1;1;0.5;78;40;39.0;68;9.714285714285714;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;301;21;4;4;3;11;5;2.75;1;1;0.25;78;40;19.5;68;3.238095238095238;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java;509;2;1;1;1;1;1;1.0;0;0;0.0;40;40;40.0;10;5.0;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java;126;4;1;1;1;3;3;3.0;2;2;2.0;40;40;40.0;10;2.5;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;246;4;1;1;1;3;3;3.0;2;2;2.0;40;40;40.0;68;17.0;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;300;298;2;2;2;15;10;7.5;-268;0;-134.0;50;40;25.0;68;0.22818791946308725;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;573;196;3;3;2;80;79;26.66;-36;0;-12.0;84;40;28.0;68;0.3469387755102041;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java;430;16;1;1;1;9;9;9.0;2;2;2.0;40;40;40.0;41;2.5625;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java;157;6;1;1;1;4;4;4.0;2;2;2.0;40;40;40.0;68;11.333333333333334;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java;60;3;1;1;1;3;3;3.0;3;3;3.0;40;40;40.0;10;3.3333333333333335;Yes
4;hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java;141;2;1;1;1;2;2;2.0;2;2;2.0;40;40;40.0;10;5.0;Yes
4;hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java;410;5;1;1;1;3;3;3.0;1;1;1.0;40;40;40.0;41;8.2;Yes
4;hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java;982;11;2;2;2;8;6;4.0;5;5;2.5;78;40;39.0;41;3.727272727272727;Yes
4;hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java;272;3;1;1;1;2;2;2.0;1;1;1.0;40;40;40.0;41;13.666666666666666;Yes
4;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java;77;3;1;1;1;2;2;2.0;1;1;1.0;40;40;40.0;68;22.666666666666668;Yes
4;hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java;106;5;1;1;1;3;3;3.0;1;1;1.0;40;40;40.0;10;2.0;Yes
4;hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java;801;11;1;1;1;6;6;6.0;1;1;1.0;40;40;40.0;10;0.9090909090909091;Yes
4;hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java;742;19;2;2;2;10;6;5.0;1;1;0.5;78;40;39.0;10;0.5263157894736842;Yes
4;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java;1043;3;1;1;1;2;2;2.0;1;1;1.0;40;40;40.0;68;22.666666666666668;Yes
4;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java;423;4;1;1;1;3;3;3.0;2;2;2.0;40;40;40.0;68;17.0;Yes
4;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java;703;10;1;1;1;8;8;8.0;6;6;6.0;40;40;40.0;68;6.8;Yes
4;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java;269;8;1;1;1;5;5;5.0;2;2;2.0;40;40;40.0;10;1.25;Yes
4;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java;298;13;2;2;2;8;6;4.0;3;3;1.5;51;40;25.5;68;5.230769230769231;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java;64;11;2;2;2;2;2;1.0;-7;0;-3.5;12;10;6.0;41;3.727272727272727;No
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java;18;5;1;1;1;0;0;0.0;-5;0;-5.0;2;2;2.0;41;8.2;No
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java;87;49;1;1;1;0;0;0.0;-49;0;-49.0;2;2;2.0;68;1.3877551020408163;No
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java;307;2;1;1;1;2;2;2.0;2;2;2.0;2;2;2.0;41;20.5;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java;166;193;2;2;2;191;189;95.5;189;189;94.5;16;10;8.0;0;0.0;No
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java;167;212;2;2;2;203;118;101.5;194;194;97.0;16;10;8.0;0;0.0;No
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;253;204;2;2;2;187;158;93.5;170;170;85.0;16;10;8.0;68;0.3333333333333333;No
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java;270;308;2;2;2;306;303;153.0;304;304;152.0;16;10;8.0;0;0.0;No
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java;0;0;1;1;1;0;0;0.0;0;0;0.0;10;10;10.0;0;0.0;No
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java;27;57;2;2;2;52;40;26.0;47;47;23.5;16;10;8.0;0;0.0;No
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java;233;9;1;1;1;6;6;6.0;3;3;3.0;10;10;10.0;10;1.1111111111111112;Yes
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java;86;3;2;2;2;1;1;0.5;-1;0;-0.5;48;38;24.0;68;22.666666666666668;Yes
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java;0;0;1;1;1;0;0;0.0;0;0;0.0;10;10;10.0;0;0.0;No
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;338;2;1;1;1;1;1;1.0;0;0;0.0;1;1;1.0;68;34.0;Yes
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerIteratorTest.java;23;43;1;1;1;43;43;43.0;43;43;43.0;1;1;1.0;0;0.0;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;147;2;1;1;1;1;1;1.0;0;0;0.0;0;0;0.0;41;20.5;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java;838;55;1;1;1;54;54;54.0;53;53;53.0;2;2;2.0;41;0.7454545454545455;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;253;7;2;2;2;6;5;3.0;5;5;2.5;40;38;20.0;68;9.714285714285714;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java;241;3;1;1;1;3;3;3.0;3;3;3.0;0;0;0.0;10;3.3333333333333335;Yes
4;hedwig-server/src/test/java/org/apache/hedwig/client/TestSubAfterCloseSub.java;165;33;2;2;2;20;15;10.0;7;7;3.5;38;38;19.0;10;0.30303030303030304;Yes
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java;82;23;1;1;1;6;6;6.0;-11;0;-11.0;6;6;6.0;68;2.9565217391304346;No
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;456;9;2;2;1;8;6;4.0;7;7;3.5;40;38;20.0;10;1.1111111111111112;Yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java;247;2;1;1;1;2;2;2.0;2;2;2.0;2;2;2.0;10;5.0;Yes
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java;272;48;1;1;1;48;48;48.0;48;48;48.0;2;2;2.0;10;0.20833333333333334;No
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;202;2;1;1;1;1;1;1.0;0;0;0.0;38;38;38.0;68;34.0;Yes
